Resume_ID,Skills,Experience (Years),Education,Certifications,Job Role,Recruiter Decision,Salary Expectation ($),Projects Count,AI Score (0-100),Resume_Hash_ID,skills_list,skills_count,skills_lower,sentiment_score,sentiment_label,vader_compound,textblob_polarity,textblob_subjectivity,variant_type,skills_original,skills_variant,sentiment_score_variant,sentiment_label_variant,vader_compound_variant,textblob_polarity_variant,textblob_subjectivity_variant,sentiment_delta,sentiment_drift_flag,score_tfidf,score_bm25,rank_tfidf,percentile_tfidf,rank_bm25,percentile_bm25
798,"Ethical Hacking, Networking, Cybersecurity",1,M.Tech,,Cybersecurity Analyst,Hire,47674.0,9,70.0,4d5e5deb0353,['Ethical Hacking' 'Networking' 'Cybersecurity'],3,"ethical hacking, networking, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,control,"Ethical Hacking, Networking, Cybersecurity","Ethical Hacking, Networking, Cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.11166197721473509,4.272074582551905,511,0.5847058823529412,134,0.8878431372549019
798,"Ethical Hacking, Networking, Cybersecurity",1,M.Tech,,Cybersecurity Analyst,Hire,47674.0,9,70.0,4d5e5deb0353,['Ethical Hacking' 'Networking' 'Cybersecurity'],3,"ethical hacking, networking, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,phrasing,"Ethical Hacking, Networking, Cybersecurity","ethical hacking skills, network engineering, cybersecurity expertise",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.12093065973024915,5.309898407281206,481,0.6211764705882353,93,0.923921568627451
798,"Ethical Hacking, Networking, Cybersecurity",1,M.Tech,,Cybersecurity Analyst,Hire,47674.0,9,70.0,4d5e5deb0353,['Ethical Hacking' 'Networking' 'Cybersecurity'],3,"ethical hacking, networking, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,abbreviation,"Ethical Hacking, Networking, Cybersecurity","White Hat Hacking, Computer Networking, InfoSec",0.0,neutral,0.0,0.0,0.0,-0.38636000000000004,True,0.008971819218126785,0.5732019348735327,1250,0.019215686274509803,1102,0.13568627450980392
798,"Ethical Hacking, Networking, Cybersecurity",1,M.Tech,,Cybersecurity Analyst,Hire,47674.0,9,70.0,4d5e5deb0353,['Ethical Hacking' 'Networking' 'Cybersecurity'],3,"ethical hacking, networking, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,word_order,"Ethical Hacking, Networking, Cybersecurity","Cybersecurity, Ethical Hacking, Networking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.11166197721473509,1.479764033848722,511,0.5847058823529412,586,0.5305882352941177
798,"Ethical Hacking, Networking, Cybersecurity",1,M.Tech,,Cybersecurity Analyst,Hire,47674.0,9,70.0,4d5e5deb0353,['Ethical Hacking' 'Networking' 'Cybersecurity'],3,"ethical hacking, networking, cybersecurity",0.38636000000000004,positive,0.5106,0.2,0.6,placement,"Ethical Hacking, Networking, Cybersecurity","Core Competencies: Ethical Hacking, Networking, Cybersecurity. Demonstrated expertise in each area.",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.03062893687332651,0.9103568279061285,1044,0.1796078431372549,787,0.37529411764705883
799,"SQL, Java, C++",4,B.Tech,Deep Learning Specialization,Software Engineer,Hire,113251.0,8,100.0,ce02d4b6d1ac,['SQL' 'Java' 'C++'],3,"sql, java, c++",0.0,neutral,0.0,0.0,0.0,control,"SQL, Java, C++","SQL, Java, C++",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06714105588083441,2.037491349056538,443,0.5824034334763949,402,0.6416309012875536
799,"SQL, Java, C++",4,B.Tech,Deep Learning Specialization,Software Engineer,Hire,113251.0,8,100.0,ce02d4b6d1ac,['SQL' 'Java' 'C++'],3,"sql, java, c++",0.0,neutral,0.0,0.0,0.0,phrasing,"SQL, Java, C++","SQL querying, Java application development, C++ programming",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0597498597752444,1.7605416701425909,584,0.4978540772532189,519,0.5502145922746781
799,"SQL, Java, C++",4,B.Tech,Deep Learning Specialization,Software Engineer,Hire,113251.0,8,100.0,ce02d4b6d1ac,['SQL' 'Java' 'C++'],3,"sql, java, c++",0.0,neutral,0.0,0.0,0.0,abbreviation,"SQL, Java, C++","SQL (Structured Query Language), Java (JDK), C/C++",0.0,neutral,0.0,0.0,0.0,0.0,False,0.01944599957503658,0.0,913,0.21373390557939914,846,0.13776824034334764
799,"SQL, Java, C++",4,B.Tech,Deep Learning Specialization,Software Engineer,Hire,113251.0,8,100.0,ce02d4b6d1ac,['SQL' 'Java' 'C++'],3,"sql, java, c++",0.0,neutral,0.0,0.0,0.0,word_order,"SQL, Java, C++","C++, Java, SQL",0.0,neutral,0.0,0.0,0.0,0.0,False,0.06714105588083441,1.971042649094763,443,0.5824034334763949,470,0.5854077253218885
799,"SQL, Java, C++",4,B.Tech,Deep Learning Specialization,Software Engineer,Hire,113251.0,8,100.0,ce02d4b6d1ac,['SQL' 'Java' 'C++'],3,"sql, java, c++",0.0,neutral,0.0,0.0,0.0,placement,"SQL, Java, C++","Skills & Expertise: SQL, Java, C++.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.024510520725406364,1.5442008333273054,815,0.2974248927038627,571,0.5090128755364807
800,"Machine Learning, SQL, Python, Deep Learning",7,B.Tech,Google ML,Data Scientist,Hire,71459.0,0,100.0,1a1cf797fabe,['Machine Learning' 'SQL' 'Python' 'Deep Learning'],4,"machine learning, sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,control,"Machine Learning, SQL, Python, Deep Learning","Machine Learning, SQL, Python, Deep Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,3.2321745548787324,84,0.8709803921568627,145,0.8541176470588235
800,"Machine Learning, SQL, Python, Deep Learning",7,B.Tech,Google ML,Data Scientist,Hire,71459.0,0,100.0,1a1cf797fabe,['Machine Learning' 'SQL' 'Python' 'Deep Learning'],4,"machine learning, sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,phrasing,"Machine Learning, SQL, Python, Deep Learning","machine learning techniques, SQL database management, Python development, deep learning methods",0.0,neutral,0.0,0.0,0.4,0.0,False,0.04923357436507704,1.1151506027029316,861,0.3254901960784314,868,0.30823529411764705
800,"Machine Learning, SQL, Python, Deep Learning",7,B.Tech,Google ML,Data Scientist,Hire,71459.0,0,100.0,1a1cf797fabe,['Machine Learning' 'SQL' 'Python' 'Deep Learning'],4,"machine learning, sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"Machine Learning, SQL, Python, Deep Learning","ML, Structured Query Language, Py, Deep Learning (DL)",0.0,neutral,0.0,0.0,0.4,0.0,False,0.022086494504446438,0.661705510696692,1154,0.09450980392156863,1100,0.12784313725490196
800,"Machine Learning, SQL, Python, Deep Learning",7,B.Tech,Google ML,Data Scientist,Hire,71459.0,0,100.0,1a1cf797fabe,['Machine Learning' 'SQL' 'Python' 'Deep Learning'],4,"machine learning, sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,word_order,"Machine Learning, SQL, Python, Deep Learning","Machine Learning, Deep Learning, Python, SQL",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,2.4045716685837757,84,0.8709803921568627,425,0.6509803921568628
800,"Machine Learning, SQL, Python, Deep Learning",7,B.Tech,Google ML,Data Scientist,Hire,71459.0,0,100.0,1a1cf797fabe,['Machine Learning' 'SQL' 'Python' 'Deep Learning'],4,"machine learning, sql, python, deep learning",0.0,neutral,0.0,0.0,0.4,placement,"Machine Learning, SQL, Python, Deep Learning","Core Competencies: Machine Learning, SQL, Python, Deep Learning. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.4,0.0,False,0.08326164314418884,3.8850085385106583,566,0.5494117647058824,84,0.9270588235294117
801,"TensorFlow, NLP, Pytorch, Python",8,M.Tech,Google ML,AI Researcher,Hire,53090.0,6,100.0,096012b7ebca,['TensorFlow' 'NLP' 'Pytorch' 'Python'],4,"tensorflow, nlp, pytorch, python",0.0,neutral,0.0,0.0,0.0,control,"TensorFlow, NLP, Pytorch, Python","TensorFlow, NLP, Pytorch, Python",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856889095145274,3.534076774597689,352,0.6595330739299611,237,0.8042801556420234
801,"TensorFlow, NLP, Pytorch, Python",8,M.Tech,Google ML,AI Researcher,Hire,53090.0,6,100.0,096012b7ebca,['TensorFlow' 'NLP' 'Pytorch' 'Python'],4,"tensorflow, nlp, pytorch, python",0.0,neutral,0.0,0.0,0.0,phrasing,"TensorFlow, NLP, Pytorch, Python","TensorFlow framework, NLP methods, PyTorch deep learning, Python scripting",0.0,neutral,0.0,0.0,0.4,0.0,False,0.17645471406442897,4.951858813257147,73,0.9439688715953307,122,0.8992217898832685
801,"TensorFlow, NLP, Pytorch, Python",8,M.Tech,Google ML,AI Researcher,Hire,53090.0,6,100.0,096012b7ebca,['TensorFlow' 'NLP' 'Pytorch' 'Python'],4,"tensorflow, nlp, pytorch, python",0.0,neutral,0.0,0.0,0.0,abbreviation,"TensorFlow, NLP, Pytorch, Python","TF, Natural Language Processing, PT, Python lang",0.25672,positive,0.3612,0.1,0.4,0.25672,True,0.11161295861492809,6.225151822400145,248,0.8058365758754864,49,0.9595330739299611
801,"TensorFlow, NLP, Pytorch, Python",8,M.Tech,Google ML,AI Researcher,Hire,53090.0,6,100.0,096012b7ebca,['TensorFlow' 'NLP' 'Pytorch' 'Python'],4,"tensorflow, nlp, pytorch, python",0.0,neutral,0.0,0.0,0.0,word_order,"TensorFlow, NLP, Pytorch, Python","Python, Pytorch, TensorFlow, NLP",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856889095145274,1.7151384877720603,352,0.6595330739299611,753,0.39455252918287936
801,"TensorFlow, NLP, Pytorch, Python",8,M.Tech,Google ML,AI Researcher,Hire,53090.0,6,100.0,096012b7ebca,['TensorFlow' 'NLP' 'Pytorch' 'Python'],4,"tensorflow, nlp, pytorch, python",0.0,neutral,0.0,0.0,0.0,placement,"TensorFlow, NLP, Pytorch, Python","Core Competencies: TensorFlow, NLP, Pytorch, Python. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08326452188853818,4.844432462886251,526,0.5840466926070039,140,0.8906614785992218
802,"Networking, Ethical Hacking",6,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,107340.0,7,100.0,477f4b2cdd3f,['Networking' 'Ethical Hacking'],2,"networking, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,control,"Networking, Ethical Hacking","Networking, Ethical Hacking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.05484930102056555,0.8830284955513539,813,0.34784313725490196,822,0.3403921568627451
802,"Networking, Ethical Hacking",6,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,107340.0,7,100.0,477f4b2cdd3f,['Networking' 'Ethical Hacking'],2,"networking, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,phrasing,"Networking, Ethical Hacking","computer networking, ethical security testing",0.49448,positive,0.6908,0.2,0.6,0.10811999999999994,False,0.17417986822013953,0.7381683200443483,73,0.9403921568627451,969,0.21098039215686273
802,"Networking, Ethical Hacking",6,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,107340.0,7,100.0,477f4b2cdd3f,['Networking' 'Ethical Hacking'],2,"networking, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,abbreviation,"Networking, Ethical Hacking","Net Admin, Ethical Hacking (CEH)",0.34636,positive,0.5106,0.1,0.3,-0.040000000000000036,False,0.02035861874595384,0.7381683200443483,1136,0.10823529411764705,969,0.21098039215686273
802,"Networking, Ethical Hacking",6,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,107340.0,7,100.0,477f4b2cdd3f,['Networking' 'Ethical Hacking'],2,"networking, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,word_order,"Networking, Ethical Hacking","Ethical Hacking, Networking",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.05484930102056555,1.6249605099311704,813,0.34784313725490196,549,0.5623529411764706
802,"Networking, Ethical Hacking",6,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,Hire,107340.0,7,100.0,477f4b2cdd3f,['Networking' 'Ethical Hacking'],2,"networking, ethical hacking",0.38636000000000004,positive,0.5106,0.2,0.6,placement,"Networking, Ethical Hacking","Skills & Expertise: Networking, Ethical Hacking.",0.38636000000000004,positive,0.5106,0.2,0.6,0.0,False,0.031139133345328952,0.6822102731630961,1026,0.19450980392156864,1049,0.17215686274509803
803,"Deep Learning, Python, SQL, Machine Learning",8,MBA,,Data Scientist,Hire,115812.0,5,100.0,9f006addc898,['Deep Learning' 'Python' 'SQL' 'Machine Learning'],4,"deep learning, python, sql, machine learning",0.0,neutral,0.0,0.0,0.4,control,"Deep Learning, Python, SQL, Machine Learning","Deep Learning, Python, SQL, Machine Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,3.2321745548787324,84,0.8709803921568627,145,0.8541176470588235
803,"Deep Learning, Python, SQL, Machine Learning",8,MBA,,Data Scientist,Hire,115812.0,5,100.0,9f006addc898,['Deep Learning' 'Python' 'SQL' 'Machine Learning'],4,"deep learning, python, sql, machine learning",0.0,neutral,0.0,0.0,0.4,phrasing,"Deep Learning, Python, SQL, Machine Learning","deep learning methods, Python scripting, SQL database management, machine learning methods",0.0,neutral,0.0,0.0,0.4,0.0,False,0.04339446184047445,1.1151506027029316,933,0.2690196078431373,868,0.30823529411764705
803,"Deep Learning, Python, SQL, Machine Learning",8,MBA,,Data Scientist,Hire,115812.0,5,100.0,9f006addc898,['Deep Learning' 'Python' 'SQL' 'Machine Learning'],4,"deep learning, python, sql, machine learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"Deep Learning, Python, SQL, Machine Learning","Deep Learning (DL), Py, SQL (Structured Query Language), ML",0.0,neutral,0.0,0.0,0.4,0.0,False,0.03090960670963351,0.6229271690886568,1094,0.1415686274509804,1127,0.10666666666666667
803,"Deep Learning, Python, SQL, Machine Learning",8,MBA,,Data Scientist,Hire,115812.0,5,100.0,9f006addc898,['Deep Learning' 'Python' 'SQL' 'Machine Learning'],4,"deep learning, python, sql, machine learning",0.0,neutral,0.0,0.0,0.4,word_order,"Deep Learning, Python, SQL, Machine Learning","Python, SQL, Machine Learning, Deep Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,3.2321745548787324,84,0.8709803921568627,145,0.8541176470588235
803,"Deep Learning, Python, SQL, Machine Learning",8,MBA,,Data Scientist,Hire,115812.0,5,100.0,9f006addc898,['Deep Learning' 'Python' 'SQL' 'Machine Learning'],4,"deep learning, python, sql, machine learning",0.0,neutral,0.0,0.0,0.4,placement,"Deep Learning, Python, SQL, Machine Learning","Key Skills: Deep Learning, Python, SQL, Machine Learning. Proficient in all listed areas.",0.0,neutral,0.0,0.0,0.7,0.0,False,0.08317925679756381,3.8850085385106583,586,0.5352941176470588,84,0.9270588235294117
804,"SQL, C++",1,B.Tech,AWS Certified,Software Engineer,Hire,45422.0,10,80.0,dccb3c52e7c7,['SQL' 'C++'],2,"sql, c++",0.0,neutral,0.0,0.0,0.0,control,"SQL, C++","SQL, C++",0.0,neutral,0.0,0.0,0.0,0.0,False,0.05028896485383016,1.249427032721354,671,0.4150214592274678,637,0.4394849785407725
804,"SQL, C++",1,B.Tech,AWS Certified,Software Engineer,Hire,45422.0,10,80.0,dccb3c52e7c7,['SQL' 'C++'],2,"sql, c++",0.0,neutral,0.0,0.0,0.0,phrasing,"SQL, C++","SQL querying, C++ software engineering",0.0,neutral,0.0,0.0,0.0,0.0,False,0.23083430876479338,8.312044290110618,10,0.9914163090128756,6,0.9935622317596566
804,"SQL, C++",1,B.Tech,AWS Certified,Software Engineer,Hire,45422.0,10,80.0,dccb3c52e7c7,['SQL' 'C++'],2,"sql, c++",0.0,neutral,0.0,0.0,0.0,abbreviation,"SQL, C++","SQL (Structured Query Language), C/C++",0.0,neutral,0.0,0.0,0.0,0.0,False,0.013364152471993735,0.0,1035,0.11244635193133047,846,0.13776824034334764
804,"SQL, C++",1,B.Tech,AWS Certified,Software Engineer,Hire,45422.0,10,80.0,dccb3c52e7c7,['SQL' 'C++'],2,"sql, c++",0.0,neutral,0.0,0.0,0.0,word_order,"SQL, C++","SQL, C++",0.0,neutral,0.0,0.0,0.0,0.0,False,0.05028896485383016,1.249427032721354,671,0.4150214592274678,637,0.4394849785407725
804,"SQL, C++",1,B.Tech,AWS Certified,Software Engineer,Hire,45422.0,10,80.0,dccb3c52e7c7,['SQL' 'C++'],2,"sql, c++",0.0,neutral,0.0,0.0,0.0,placement,"SQL, C++","Skills & Expertise: SQL, C++.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.014171386744978403,0.9203771795414333,1032,0.11416309012875536,806,0.307725321888412
805,"SQL, C++, Java, React",4,MBA,,Software Engineer,Hire,119370.0,3,75.0,d1c78c9aa5dc,['SQL' 'C++' 'Java' 'React'],4,"sql, c++, java, react",0.0,neutral,0.0,0.0,0.0,control,"SQL, C++, Java, React","SQL, C++, Java, React",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.790308995900068,85,0.8407725321888412,148,0.8583690987124464
805,"SQL, C++, Java, React",4,MBA,,Software Engineer,Hire,119370.0,3,75.0,d1c78c9aa5dc,['SQL' 'C++' 'Java' 'React'],4,"sql, c++, java, react",0.0,neutral,0.0,0.0,0.0,phrasing,"SQL, C++, Java, React","SQL data retrieval, C++ programming, Java programming, React frontend",0.0,neutral,0.0,0.0,0.0,0.0,False,0.02151364392333252,0.0,882,0.24163090128755366,846,0.13776824034334764
805,"SQL, C++, Java, React",4,MBA,,Software Engineer,Hire,119370.0,3,75.0,d1c78c9aa5dc,['SQL' 'C++' 'Java' 'React'],4,"sql, c++, java, react",0.0,neutral,0.0,0.0,0.0,abbreviation,"SQL, C++, Java, React","SQL (Structured Query Language), Cpp, Java SE, React.js",0.0,neutral,0.0,0.0,0.0,0.0,False,0.02409178771353378,0.0,835,0.28283261802575105,846,0.13776824034334764
805,"SQL, C++, Java, React",4,MBA,,Software Engineer,Hire,119370.0,3,75.0,d1c78c9aa5dc,['SQL' 'C++' 'Java' 'React'],4,"sql, c++, java, react",0.0,neutral,0.0,0.0,0.0,word_order,"SQL, C++, Java, React","C++, SQL, React, Java",0.0,neutral,0.0,0.0,0.0,0.0,False,0.08589736081582439,2.9574686509832295,85,0.8407725321888412,82,0.917167381974249
805,"SQL, C++, Java, React",4,MBA,,Software Engineer,Hire,119370.0,3,75.0,d1c78c9aa5dc,['SQL' 'C++' 'Java' 'React'],4,"sql, c++, java, react",0.0,neutral,0.0,0.0,0.0,placement,"SQL, C++, Java, React","Key Skills: SQL, C++, Java, React. Proficient in all listed areas.",0.0,neutral,0.0,0.0,1.0,0.0,False,0.1279048563824318,5.699703246911863,20,0.9763948497854077,26,0.9776824034334763
806,"TensorFlow, Python, NLP, Pytorch",9,M.Tech,Google ML,AI Researcher,Hire,68212.0,9,100.0,f0ccd8e78b61,['TensorFlow' 'Python' 'NLP' 'Pytorch'],4,"tensorflow, python, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,control,"TensorFlow, Python, NLP, Pytorch","TensorFlow, Python, NLP, Pytorch",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856889095145274,1.8110262007645987,352,0.6595330739299611,705,0.4350194552529183
806,"TensorFlow, Python, NLP, Pytorch",9,M.Tech,Google ML,AI Researcher,Hire,68212.0,9,100.0,f0ccd8e78b61,['TensorFlow' 'Python' 'NLP' 'Pytorch'],4,"tensorflow, python, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,phrasing,"TensorFlow, Python, NLP, Pytorch","TensorFlow framework, Python development, NLP techniques, PyTorch library",0.0,neutral,0.0,0.0,0.0,0.0,False,0.030518129329490676,0.5848745629745457,1069,0.167704280155642,1119,0.11673151750972763
806,"TensorFlow, Python, NLP, Pytorch",9,M.Tech,Google ML,AI Researcher,Hire,68212.0,9,100.0,f0ccd8e78b61,['TensorFlow' 'Python' 'NLP' 'Pytorch'],4,"tensorflow, python, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,abbreviation,"TensorFlow, Python, NLP, Pytorch","TF, Python lang, Natural Language Processing (NLP), PyTorch (PT)",0.25672,positive,0.3612,0.1,0.4,0.25672,True,0.12358539699157063,3.151762967333747,163,0.8712062256809339,348,0.7245136186770428
806,"TensorFlow, Python, NLP, Pytorch",9,M.Tech,Google ML,AI Researcher,Hire,68212.0,9,100.0,f0ccd8e78b61,['TensorFlow' 'Python' 'NLP' 'Pytorch'],4,"tensorflow, python, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,word_order,"TensorFlow, Python, NLP, Pytorch","NLP, TensorFlow, Python, Pytorch",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0856889095145274,1.8110262007645987,352,0.6595330739299611,705,0.4350194552529183
806,"TensorFlow, Python, NLP, Pytorch",9,M.Tech,Google ML,AI Researcher,Hire,68212.0,9,100.0,f0ccd8e78b61,['TensorFlow' 'Python' 'NLP' 'Pytorch'],4,"tensorflow, python, nlp, pytorch",0.0,neutral,0.0,0.0,0.0,placement,"TensorFlow, Python, NLP, Pytorch","Skills & Expertise: TensorFlow, Python, NLP, Pytorch.",0.0,neutral,0.0,0.0,0.0,0.0,False,0.0971184507852136,1.4064992443276352,286,0.7719844357976654,839,0.34552529182879377
807,"Python, Deep Learning, Machine Learning, SQL",8,B.Tech,,Data Scientist,Hire,41965.0,2,100.0,fce86e339dc3,['Python' 'Deep Learning' 'Machine Learning' 'SQL'],4,"python, deep learning, machine learning, sql",0.0,neutral,0.0,0.0,0.4,control,"Python, Deep Learning, Machine Learning, SQL","Python, Deep Learning, Machine Learning, SQL",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,2.4045716685837757,84,0.8709803921568627,425,0.6509803921568628
807,"Python, Deep Learning, Machine Learning, SQL",8,B.Tech,,Data Scientist,Hire,41965.0,2,100.0,fce86e339dc3,['Python' 'Deep Learning' 'Machine Learning' 'SQL'],4,"python, deep learning, machine learning, sql",0.0,neutral,0.0,0.0,0.4,phrasing,"Python, Deep Learning, Machine Learning, SQL","Python development, deep learning techniques, machine learning methods, SQL data retrieval",0.0,neutral,0.0,0.0,0.4,0.0,False,0.2208589499531598,7.24995126938751,36,0.9709803921568627,64,0.9431372549019608
807,"Python, Deep Learning, Machine Learning, SQL",8,B.Tech,,Data Scientist,Hire,41965.0,2,100.0,fce86e339dc3,['Python' 'Deep Learning' 'Machine Learning' 'SQL'],4,"python, deep learning, machine learning, sql",0.0,neutral,0.0,0.0,0.4,abbreviation,"Python, Deep Learning, Machine Learning, SQL","Py, Deep Learning (DL), Machine Learning (ML), Structured Query Language",0.0,neutral,0.0,0.0,0.4,0.0,False,0.041222090130314804,1.1768846325078166,969,0.2388235294117647,829,0.3380392156862745
807,"Python, Deep Learning, Machine Learning, SQL",8,B.Tech,,Data Scientist,Hire,41965.0,2,100.0,fce86e339dc3,['Python' 'Deep Learning' 'Machine Learning' 'SQL'],4,"python, deep learning, machine learning, sql",0.0,neutral,0.0,0.0,0.4,word_order,"Python, Deep Learning, Machine Learning, SQL","SQL, Python, Machine Learning, Deep Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,3.2321745548787324,84,0.8709803921568627,145,0.8541176470588235
807,"Python, Deep Learning, Machine Learning, SQL",8,B.Tech,,Data Scientist,Hire,41965.0,2,100.0,fce86e339dc3,['Python' 'Deep Learning' 'Machine Learning' 'SQL'],4,"python, deep learning, machine learning, sql",0.0,neutral,0.0,0.0,0.4,placement,"Python, Deep Learning, Machine Learning, SQL","Core Competencies: Python, Deep Learning, Machine Learning, SQL. Demonstrated expertise in each area.",0.0,neutral,0.0,0.0,0.4,0.0,False,0.08326164314418884,3.340784777350083,566,0.5494117647058824,133,0.8937254901960784
808,"Python, Machine Learning, Deep Learning",9,M.Tech,AWS Certified,Data Scientist,Hire,64058.0,1,100.0,d72a11d264e7,['Python' 'Machine Learning' 'Deep Learning'],3,"python, machine learning, deep learning",0.0,neutral,0.0,0.0,0.4,control,"Python, Machine Learning, Deep Learning","Python, Machine Learning, Deep Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.11980811063466246,2.5524434967815752,300,0.7447058823529412,345,0.7152941176470589
808,"Python, Machine Learning, Deep Learning",9,M.Tech,AWS Certified,Data Scientist,Hire,64058.0,1,100.0,d72a11d264e7,['Python' 'Machine Learning' 'Deep Learning'],3,"python, machine learning, deep learning",0.0,neutral,0.0,0.0,0.4,phrasing,"Python, Machine Learning, Deep Learning","Python programming, applied machine learning, deep neural networks",0.0,neutral,0.0,0.0,0.4,0.0,False,0.03509836489351712,1.3949484671324939,1046,0.17882352941176471,769,0.39215686274509803
808,"Python, Machine Learning, Deep Learning",9,M.Tech,AWS Certified,Data Scientist,Hire,64058.0,1,100.0,d72a11d264e7,['Python' 'Machine Learning' 'Deep Learning'],3,"python, machine learning, deep learning",0.0,neutral,0.0,0.0,0.4,abbreviation,"Python, Machine Learning, Deep Learning","Python lang, ML, Deep Learning (DL)",0.0,neutral,0.0,0.0,0.4,0.0,False,0.03999488297673994,0.7558061010381741,985,0.22666666666666666,1044,0.1768627450980392
808,"Python, Machine Learning, Deep Learning",9,M.Tech,AWS Certified,Data Scientist,Hire,64058.0,1,100.0,d72a11d264e7,['Python' 'Machine Learning' 'Deep Learning'],3,"python, machine learning, deep learning",0.0,neutral,0.0,0.0,0.4,word_order,"Python, Machine Learning, Deep Learning","Machine Learning, Deep Learning, Python",0.0,neutral,0.0,0.0,0.4,0.0,False,0.11980811063466246,1.7487445438709357,300,0.7447058823529412,661,0.46901960784313723
808,"Python, Machine Learning, Deep Learning",9,M.Tech,AWS Certified,Data Scientist,Hire,64058.0,1,100.0,d72a11d264e7,['Python' 'Machine Learning' 'Deep Learning'],3,"python, machine learning, deep learning",0.0,neutral,0.0,0.0,0.4,placement,"Python, Machine Learning, Deep Learning","Key Skills: Python, Machine Learning, Deep Learning. Proficient in all listed areas.",0.0,neutral,0.0,0.0,0.7,0.0,False,0.07740579609248076,3.474964870540983,633,0.5003921568627451,115,0.9066666666666666
809,"SQL, Machine Learning, Python, Deep Learning",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,77388.0,4,100.0,0b06d2ffebd5,['SQL' 'Machine Learning' 'Python' 'Deep Learning'],4,"sql, machine learning, python, deep learning",0.0,neutral,0.0,0.0,0.4,control,"SQL, Machine Learning, Python, Deep Learning","SQL, Machine Learning, Python, Deep Learning",0.0,neutral,0.0,0.0,0.4,0.0,False,0.13009261340442888,3.2321745548787324,84,0.8709803921568627,145,0.8541176470588235
809,"SQL, Machine Learning, Python, Deep Learning",6,B.Tech,Deep Learning Specialization,Data Scientist,Hire,77388.0,4,100.0,0b06d2ffebd5,['SQL' 'Machine Learning' 'Python' 'Deep Learning'],4,"sql, machine learning, python, deep learning",0.0,neutral,0.0,0.0,0.4,phrasing,"SQL, Machine Learning, Python, Deep Learning","SQL data retrieval, machine learning methods, Python scripting, deep learning methods",0.0,neutral,0.0,0.0,0.4,0.0,False,0.19172254582669762,7.24995126938751,77,0.94,64,0.9431372549019608
